             currentTime    particleID                       x                       y                       z           coreVaporMass  coreVaporConcentration                  radius       interfaceVelocity            corePressure
      0.0000000000000000             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.0000000000000000             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.0394366197183098             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.0788732394366196             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.1183098490718348             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.1577464386777047             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.1971829992857973             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.2366195235064216             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.2760560057745580             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.3154924423341826             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.3549288259838666             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.3943651462593392             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.4338014001988698             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.4732375862661633             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.5126737039843519             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.5521097535379828             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.5915457354228268             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.6309816502032274             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.6704174983927769             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.7098532804358832             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.7492889967494109             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.7887246477830985             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.8281602340679466             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.8675957562370221             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.9070312076183282             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.9464665868509230             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      0.9859018947003577             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.0253371320459026             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.0647722998408471             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.1042073990690584             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.1436424307144322             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.1830773957517338             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.2225122951587033             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.2619471299426286             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.3013819011704637             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.3408166099907020             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.3802512576384098             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.4196858454215275             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.4591203746941279             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.4985548468273198             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.5379892631886807             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.5774236251370386             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.6168579340335671             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.6562921912648954             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.6957263982703703             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.7351605565641459             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.7745946677437165             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.8140287334801883             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.8534627554915848             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.8928967355070305             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.9323306752337737             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      1.9717645763383302             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      2.0111984404479872             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      2.0506322691724455             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      2.0900660641403164             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      2.1294998270422725             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
      2.1689335596711867             1      1.0000000000000000      1.0000000000000000      1.0000000000000000      0.0000000089394892      0.0146322227141736      0.0500000000000000      0.0000000000000000      0.0000478414248780
